order_id,quantity,item_name,choice_description,item_price
932,2,Chicken Bowl,"Fresh Tomato Salsa (Mild) (Mild), Roasted Chili Corn Salsa (Medium), Rice, Fajita Veggies",16.98
933,1,Steak Bowl,"Fresh Tomato Salsa (Mild), Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole",11.75
934,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese, Sour Cream, Lettuce",8.75
935,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Cheese, Lettuce",8.75
936,1,Canned Soft Drink,Coke,1.25
937,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce",11.25
938,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Fajita Vegetables",8.75
939,1,Chicken Bowl,"Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Cheese, Guacamole, Lettuce",10.98
940,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Lettuce",8.75
941,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Cheese, Sour Cream, Guacamole",11.25
942,1,Chicken Burrito,"Roasted Chili Corn Salsa (Medium), Rice, Fajita Veggies, Cheese, Sour Cream",8.49
943,1,Carnitas Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce",9.25
944,1,Chicken Bowl,"Fresh Tomato Salsa (Mild) (Mild), Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",8.49
945,1,Barbacoa Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Lettuce",9.25
946,1,Veggie Bowl,"Tomatillo Green Chili Salsa, Rice, Black Beans, Cheese, Lettuce",8.75
947,2,Nantucket Nectar,Peach Orange,6.78
948,1,Carnitas Burrito,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.75
949,1,Chips and Guacamole,no choice,4.45
950,1,Steak Burrito,"Fresh Tomato Salsa (Mild) (Mild), Pinto Beans, Rice, Cheese, Sour Cream",8.99
951,1,Veggie Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Sour Cream, Lettuce",8.75
952,1,Steak Burrito,"Tomatillo Green Chili Salsa, Rice, Black Beans, Cheese, Guacamole, Lettuce",11.75
953,1,Barbacoa Burrito,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese, Lettuce",9.25
954,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
955,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Lettuce",8.49
956,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
957,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Guacamole, Lettuce",11.25
958,1,Steak Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Guacamole",11.75
959,1,Chicken Burrito,"Tomatillo-Green Chili Salsa (Medium), Cheese, Lettuce",8.49
960,2,Chicken Salad Bowl,"Tomatillo Green Chili Salsa, Black Beans, Cheese, Guacamole",22.5
961,1,Chicken Burrito,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice",8.75
962,1,Chicken Crispy Tacos,"Fresh Tomato Salsa (Mild), Fajita Vegetables",8.75
963,1,Veggie Burrito,"Tomatillo-Red Chili Salsa (Hot), Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce",11.25
964,1,Chips and Guacamole,no choice,4.45
965,1,Chicken Bowl,"Fresh Tomato Salsa (Mild) (Mild), Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Fajita Veggies, Lettuce",8.49
966,1,Steak Bowl,"Roasted Chili Corn Salsa, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole",11.75
967,1,Steak Burrito,"Fresh Tomato Salsa (Mild) (Mild), Pinto Beans, Rice, Cheese, Sour Cream",8.99
968,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese",8.75
969,1,Steak Salad Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce",11.89
970,5,Bottled Water,no choice,7.5
971,1,Canned Soda,Coca Cola,1.09
972,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Sour Cream, Cheese, Lettuce",8.75
973,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Cheese, Sour Cream, Lettuce",8.75
974,1,Carnitas Burrito,"Fresh Tomato Salsa (Mild), Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce",9.25
975,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
976,1,Bottled Water,no choice,1.5
977,1,Barbacoa Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Lettuce",8.99
978,1,Chips and Guacamole,no choice,4.45
979,1,Steak Burrito,"Roasted Chili Corn Salsa, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce",9.25
980,1,Side of Chips,no choice,1.69
981,1,Steak Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Cheese, Sour Cream, Lettuce",9.25
982,1,Steak Burrito,"Tomatillo Green Chili Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce",9.25
983,1,Chicken Bowl,"Fresh Tomato Salsa (Mild) (Mild), Roasted Chili Corn Salsa (Medium), Rice, Cheese, Sour Cream, Guacamole, Lettuce",10.98
984,1,Canned Soft Drink,Coke,1.25
985,1,Veggie Burrito,"Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Fajita Veggies, Guacamole, Lettuce",10.98
986,1,Chicken Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce",8.75
987,1,Steak Burrito,"Tomatillo Green Chili Salsa, Lettuce, Guacamole, Sour Cream, Cheese, Fajita Vegetables, Rice",11.75
988,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Black Beans, Cheese, Lettuce",8.49
989,1,Chips and Guacamole,no choice,4.45
990,1,Steak Burrito,"Fresh Tomato Salsa (Mild) (Mild), Pinto Beans, Rice, Cheese, Sour Cream",8.99
991,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Guacamole, Cheese, Sour Cream, Fajita Vegetables, Rice",11.25
992,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Cheese",8.75
993,1,Chicken Burrito,"Fresh Tomato Salsa (Mild) (Mild), Cheese, Lettuce",8.49
994,1,Chicken Burrito,"Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Cheese, Guacamole, Lettuce",10.98
995,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Pinto Beans, Cheese, Sour Cream, Lettuce",9.25
996,1,Chicken Soft Tacos,"Tomatillo-Red Chili Salsa (Hot), Fajita Vegetables, Black Beans, Cheese, Lettuce",8.75
997,2,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Guacamole",22.5
998,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Sour Cream, Lettuce",8.49
999,2,Canned Soft Drink,Sprite,2.5
1000,1,Barbacoa Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce",9.25
1001,1,Steak Burrito,"Fresh Tomato Salsa (Mild) (Mild), Pinto Beans, Rice, Cheese, Sour Cream",8.99
1002,1,Barbacoa Burrito,"Tomatillo-Green Chili Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Sour Cream, Lettuce",8.99
1003,1,Carnitas Burrito,"Tomatillo-Red Chili Salsa (Hot), Black Beans, Cheese, Sour Cream, Guacamole",11.75
1004,2,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Fajita Veggies, Pinto Beans, Sour Cream, Cheese, Guacamole",21.96
1005,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Lettuce",8.75
1006,1,Chicken Soft Tacos,"Fresh Tomato Salsa (Mild), Sour Cream, Lettuce",8.75
1007,1,Carnitas Bowl,"Fresh Tomato Salsa (Mild) (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Cheese",8.99
1008,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice",8.75
1009,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Lettuce",8.49
1010,1,Carnitas Bowl,"Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild) (Mild), Rice, Pinto Beans, Cheese, Guacamole",11.48
1011,1,Carnitas Soft Tacos,"Roasted Chili Corn Salsa, Lettuce, Sour Cream, Cheese, Rice",9.25
1012,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1013,1,Carnitas Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.75
1014,1,Steak Burrito,"Fresh Tomato Salsa (Mild) (Mild), Cheese, Rice, Pinto Beans, Sour Cream",8.99
1015,1,Chicken Salad Bowl,"Roasted Chili Corn Salsa, Cheese, Guacamole, Lettuce",11.25
1016,1,Veggie Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Pinto Beans, Sour Cream, Guacamole, Lettuce",11.25
1017,1,Veggie Bowl,"Tomatillo-Red Chili Salsa (Hot), Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole",11.25
1018,1,Steak Bowl,"Roasted Chili Corn Salsa, Rice, Cheese, Sour Cream",9.25
1019,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1020,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese",8.75
1021,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole",11.25
1022,1,Chicken Burrito,"Tomatillo-Green Chili Salsa (Medium), Rice, Cheese, Sour Cream, Guacamole",10.98
1023,2,Chicken Bowl,"Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild) (Mild), Rice, Fajita Veggies",16.98
1024,2,Carnitas Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Pinto Beans, Cheese, Sour Cream",18.5
1025,1,Chicken Bowl,"Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole",10.98
1026,1,Barbacoa Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Cheese, Sour Cream",9.25
1027,2,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Lettuce",17.5
1028,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream, Lettuce",8.75
1029,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream",8.75
1030,1,Steak Burrito,"Roasted Chili Corn Salsa, Rice, Cheese",9.25
1031,2,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream",17.5
1032,1,Steak Salad Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Lettuce",9.39
1033,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Guacamole, Lettuce",11.25
1034,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Sour Cream, Fajita Vegetables, Rice, Guacamole, Cheese",11.25
1035,2,Chips and Guacamole,no choice,8.9
1036,1,Chicken Bowl,"Fresh Tomato Salsa (Mild) (Mild), Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce",10.98
1037,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese, Guacamole, Lettuce",11.25
1038,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Sour Cream, Guacamole, Lettuce",11.25
1039,1,Chicken Bowl,"Fresh Tomato Salsa (Mild) (Mild), Rice, Fajita Veggies, Cheese, Lettuce",8.49
1040,1,Chicken Burrito,"Fresh Tomato Salsa (Mild) (Mild), Rice, Fajita Veggies, Lettuce",8.49
1041,1,Barbacoa Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Sour Cream, Lettuce",9.25
1042,2,Bottled Water,no choice,3.0
1043,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Fajita Vegetables, Pinto Beans, Cheese, Guacamole",11.75
1044,1,Bottled Water,no choice,1.5
1045,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Cheese, Lettuce",8.75
1046,1,Chicken Burrito,"Fresh Tomato Salsa (Mild) (Mild), Rice, Fajita Veggies, Lettuce",8.49
1047,1,Steak Bowl,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream, Guacamole",11.75
1048,2,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Lettuce",17.5
1049,1,Veggie Burrito,"Fresh Tomato Salsa (Mild), Cheese, Sour Cream, Guacamole",11.25
1050,1,Chicken Burrito,"Tomatillo Green Chili Salsa, Rice, Pinto Beans, Cheese, Lettuce",8.75
1051,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Pinto Beans, Sour Cream, Guacamole, Lettuce",11.25
1052,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream, Guacamole",11.25
1053,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Sour Cream, Lettuce",8.49
1054,1,Steak Soft Tacos,"Fresh Tomato Salsa (Mild), Cheese, Lettuce",9.25
1055,2,Chips and Tomatillo-Green Chili Salsa,no choice,4.78
1056,1,Steak Burrito,"Roasted Chili Corn Salsa (Medium), Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",8.99
1057,1,Chicken Soft Tacos,"Tomatillo-Red Chili Salsa (Hot), Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce",11.25
1058,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1059,1,Barbacoa Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Lettuce",9.25
1060,1,Chicken Burrito,"Tomatillo-Green Chili Salsa (Medium), Rice, Fajita Veggies, Lettuce",8.49
1061,1,Chicken Bowl,"Fresh Tomato Salsa (Mild) (Mild), Rice, Black Beans, Sour Cream, Guacamole",10.98
1062,1,Veggie Bowl,"Fresh Tomato Salsa (Mild) (Mild), Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce",10.98
1063,1,Steak Burrito,"Tomatillo Green Chili Salsa, Rice, Sour Cream, Guacamole, Lettuce",11.75
1064,1,Steak Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Guacamole, Lettuce",11.75
1065,1,Chicken Burrito,"Tomatillo-Green Chili Salsa (Medium), Black Beans, Rice, Cheese, Lettuce",8.49
1066,1,Veggie Salad Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Lettuce",8.75
1067,1,Veggie Burrito,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese",8.75
1068,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Cheese",8.75
1069,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Sour Cream, Guacamole",11.25
1070,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Sour Cream, Cheese, Guacamole, Rice",11.25
1071,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese",8.75
1072,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Lettuce",8.75
1073,1,Chicken Burrito,"Fresh Tomato Salsa (Mild) (Mild), Black Beans, Rice, Cheese, Sour Cream, Lettuce",8.49
1074,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Pinto Beans, Sour Cream, Lettuce",8.75
1075,1,Bottled Water,no choice,1.5
1076,1,Steak Bowl,"Roasted Chili Corn Salsa, Rice, Pinto Beans, Sour Cream, Cheese, Guacamole",11.75
1077,1,Steak Burrito,"Roasted Chili Corn Salsa, Cheese, Black Beans, Lettuce",9.25
1078,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Guacamole, Lettuce",11.25
1079,1,Barbacoa Burrito,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce",11.75
1080,1,Steak Burrito,"Roasted Chili Corn Salsa, Rice, Cheese, Sour Cream, Guacamole, Lettuce",11.75
1081,1,Chicken Burrito,"Roasted Chili Corn Salsa, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce",8.75
1082,1,Carnitas Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.75
1083,1,Chicken Salad Bowl,"Roasted Chili Corn Salsa, Cheese, Lettuce",8.75
1084,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1085,1,Steak Soft Tacos,"Fresh Tomato Salsa (Mild), Sour Cream",9.25
1086,1,Chicken Burrito,"Tomatillo Green Chili Salsa, Rice, Black Beans, Pinto Beans, Cheese, Guacamole, Lettuce",11.25
1087,1,Chicken Burrito,"Tomatillo Green Chili Salsa, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1088,1,Steak Salad Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole",11.89
1089,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese",8.75
1090,1,Chicken Burrito,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice",8.75
1091,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream",8.75
1092,1,Steak Bowl,"Roasted Chili Corn Salsa, Rice, Pinto Beans, Sour Cream, Cheese, Guacamole",11.75
1093,1,Steak Bowl,"Fresh Tomato Salsa (Mild) (Mild), Rice, Cheese, Sour Cream, Lettuce",8.99
1094,1,Veggie Burrito,"Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Fajita Veggies, Lettuce",8.49
1095,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce",8.49
1096,1,Chicken Bowl,"Fresh Tomato Salsa (Mild) (Mild), Pinto Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce",10.98
1097,1,Barbacoa Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole",11.75
1098,1,Steak Burrito,"Fresh Tomato Salsa (Mild) (Mild), Rice, Fajita Veggies, Cheese, Guacamole",11.48
1099,1,Chicken Burrito,"Fresh Tomato Salsa (Mild) (Mild), Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",8.49
1100,2,Chicken Bowl,"Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild) (Mild), Rice, Fajita Veggies",16.98
1101,1,Chips and Guacamole,no choice,3.99
1102,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese",8.75
1103,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Sour Cream",8.75
1104,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Cheese, Guacamole, Sour Cream, Fajita Vegetables, Rice",11.25
1105,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Pinto Beans, Cheese, Sour Cream",9.25
1106,1,Chips and Guacamole,no choice,4.45
1107,1,Steak Bowl,"Roasted Chili Corn Salsa, Rice, Pinto Beans, Sour Cream, Cheese, Guacamole",11.75
1108,1,Carnitas Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Sour Cream, Lettuce",9.25
1109,1,Chicken Burrito,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Sour Cream, Guacamole, Lettuce",11.25
1110,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Cheese, Lettuce",8.75
1111,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Pinto Beans, Rice, Cheese, Sour Cream, Guacamole",10.98
1112,1,Bottled Water,no choice,1.5
1113,1,Chicken Soft Tacos,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Lettuce",8.75
1114,1,Steak Salad Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.89
1115,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1116,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Sour Cream, Cheese, Guacamole",11.25
1117,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Lettuce",8.49
1118,1,Steak Burrito,"Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Sour Cream, Lettuce",8.99
1119,1,Steak Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Sour Cream, Lettuce",8.99
1120,1,Chicken Burrito,"Roasted Chili Corn Salsa (Medium), Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",8.49
1121,3,Bottled Water,no choice,3.27
1122,1,Steak Burrito,"Fresh Tomato Salsa (Mild) (Mild), Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Sour Cream, Lettuce",8.99
1123,1,Chicken Bowl,"Fresh Tomato Salsa (Mild) (Mild), Rice, Cheese, Sour Cream, Guacamole, Lettuce",10.98
1124,1,Chips and Guacamole,no choice,3.99
1125,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Cheese, Lettuce",8.75
1126,1,Steak Burrito,"Tomatillo Green Chili Salsa, Rice, Sour Cream, Guacamole, Lettuce",11.75
1127,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream",9.25
1128,1,Nantucket Nectar,Peach Orange,3.39
1129,1,Steak Crispy Tacos,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream, Lettuce",9.25
1130,1,Steak Soft Tacos,"Fresh Tomato Salsa (Mild), Cheese, Sour Cream",9.25
1131,1,Steak Burrito,"Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild) (Mild), Rice, Black Beans, Cheese, Lettuce",8.99
1132,1,Veggie Burrito,"Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",8.49
1133,1,Steak Burrito,"Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Sour Cream, Lettuce",8.99
1134,1,Chicken Soft Tacos,"Roasted Chili Corn Salsa, Rice, Fajita Vegetables, Lettuce, Guacamole",11.25
1135,1,Steak Bowl,"Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild) (Mild), Tomatillo-Green Chili Salsa (Medium), Rice, Black Beans, Fajita Veggies, Cheese, Sour Cream",8.99
1136,1,Chicken Salad Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Cheese, Sour Cream, Lettuce",8.75
1137,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce",8.75
1138,1,Chicken Salad Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Guacamole, Lettuce",11.25
1139,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Pinto Beans, Guacamole, Lettuce",11.25
1140,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Pinto Beans, Cheese, Sour Cream",8.75
1141,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Sour Cream",8.75
1142,2,Steak Crispy Tacos,"Tomatillo-Red Chili Salsa (Hot), Pinto Beans, Cheese, Sour Cream, Lettuce",17.98
1143,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Cheese, Lettuce",8.75
1144,1,Steak Soft Tacos,"Fresh Tomato Salsa (Mild), Sour Cream, Cheese, Lettuce, Guacamole",11.75
1145,1,Chicken Burrito,"Roasted Chili Corn Salsa, Rice, Black Beans",8.75
1146,1,Carnitas Burrito,"Fresh Tomato (Mild), Lettuce, Black Beans, Guacamole, Rice, Sour Cream, Cheese",11.08
1147,1,Steak Burrito,"Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Sour Cream, Lettuce",8.99
1148,1,Carnitas Bowl,"Fresh Tomato Salsa (Mild) (Mild), Pinto Beans, Rice, Cheese, Sour Cream, Lettuce",8.99
1149,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Pinto Beans, Rice, Cheese, Guacamole",10.98
1150,1,Steak Bowl,"Roasted Chili Corn Salsa, Pinto Beans, Rice, Cheese, Sour Cream, Guacamole",11.75
1151,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Sour Cream, Rice, Guacamole, Lettuce",11.75
1152,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream",8.75
1153,1,Carnitas Soft Tacos,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.75
1154,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.75
1155,1,Veggie Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1156,2,Canned Soda,Coca Cola,2.18
1157,1,Veggie Burrito,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce",11.25
1158,1,Carnitas Bowl,"Fresh Tomato Salsa (Mild), Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole",11.75
1159,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1160,1,Chicken Bowl,"Fresh Tomato (Mild), Rice, Sour Cream, Cheese",8.19
1161,1,Chips and Guacamole,no choice,4.45
1162,1,Bottled Water,no choice,1.09
